row_id,term,dfbetas,predictor,influence_flag
171,age_per_10_years,0.031168853838939938,Age,FALSE
171,ef_per_5_points,-0.009516458570306988,Ejection fraction,FALSE
171,creatinine_per_doubling,-0.004157834547684845,Serum creatinine,FALSE
171,sodium_per_5_units,-0.004177245495104425,Serum sodium,FALSE
171,sex_groupMale,-0.01976892269321919,Sex: male versus female,FALSE
172,age_per_10_years,0.01398049952580191,Age,FALSE
172,ef_per_5_points,-0.0075182487764457176,Ejection fraction,FALSE
172,creatinine_per_doubling,0.005795823784734756,Serum creatinine,FALSE
172,sodium_per_5_units,-0.007356579575584675,Serum sodium,FALSE
172,sex_groupMale,-0.010221196252294087,Sex: male versus female,FALSE
173,age_per_10_years,4.903149965255774e-4,Age,FALSE
173,ef_per_5_points,-0.02591118516983899,Ejection fraction,FALSE
173,creatinine_per_doubling,-0.0028657906419341144,Serum creatinine,FALSE
173,sodium_per_5_units,-0.01615077256251906,Serum sodium,FALSE
173,sex_groupMale,-0.01236394312304396,Sex: male versus female,FALSE
174,age_per_10_years,0.02444016137507867,Age,FALSE
174,ef_per_5_points,0.030376947105257377,Ejection fraction,FALSE
174,creatinine_per_doubling,0.02214139125652506,Serum creatinine,FALSE
174,sodium_per_5_units,-0.015643345426472614,Serum sodium,FALSE
174,sex_groupMale,-0.0131611135641106,Sex: male versus female,FALSE
175,age_per_10_years,-3.4822091999500064e-4,Age,FALSE
175,ef_per_5_points,-0.002916966055038981,Ejection fraction,FALSE
175,creatinine_per_doubling,0.02425278717618804,Serum creatinine,FALSE
175,sodium_per_5_units,2.543612816244866e-4,Serum sodium,FALSE
175,sex_groupMale,-0.019404264695326,Sex: male versus female,FALSE
176,age_per_10_years,0.006371736297827627,Age,FALSE
176,ef_per_5_points,-0.02163117487085638,Ejection fraction,FALSE
176,creatinine_per_doubling,0.0027533446508088305,Serum creatinine,FALSE
176,sodium_per_5_units,9.494681737158619e-4,Serum sodium,FALSE
176,sex_groupMale,-0.009305465146633116,Sex: male versus female,FALSE
177,age_per_10_years,-0.008608525464251662,Age,FALSE
177,ef_per_5_points,-0.01965876661283842,Ejection fraction,FALSE
177,creatinine_per_doubling,0.025037644302565932,Serum creatinine,FALSE
177,sodium_per_5_units,0.014491507166656571,Serum sodium,FALSE
177,sex_groupMale,-0.023205502356202192,Sex: male versus female,FALSE
178,age_per_10_years,0.013385174885299441,Age,FALSE
178,ef_per_5_points,-0.012578055342909226,Ejection fraction,FALSE
178,creatinine_per_doubling,0.0018726804544590939,Serum creatinine,FALSE
178,sodium_per_5_units,-0.004837309523059752,Serum sodium,FALSE
178,sex_groupMale,0.008895269304530001,Sex: male versus female,FALSE
179,age_per_10_years,0.005988484727074295,Age,FALSE
179,ef_per_5_points,-0.021695538644122714,Ejection fraction,FALSE
179,creatinine_per_doubling,-0.004517155995643321,Serum creatinine,FALSE
179,sodium_per_5_units,-0.013821836796963624,Serum sodium,FALSE
179,sex_groupMale,-0.010338723065687644,Sex: male versus female,FALSE
180,age_per_10_years,0.009334126686889724,Age,FALSE
180,ef_per_5_points,-0.0059862018322730795,Ejection fraction,FALSE
180,creatinine_per_doubling,0.01078426442864779,Serum creatinine,FALSE
180,sodium_per_5_units,-0.004787093088174513,Serum sodium,FALSE
180,sex_groupMale,-0.008990199609794575,Sex: male versus female,FALSE
181,age_per_10_years,0.024218462764825803,Age,FALSE
181,ef_per_5_points,9.011013993361147e-4,Ejection fraction,FALSE
181,creatinine_per_doubling,0.00897294204801234,Serum creatinine,FALSE
181,sodium_per_5_units,2.349269218093844e-4,Serum sodium,FALSE
181,sex_groupMale,-0.009332453893930432,Sex: male versus female,FALSE
182,age_per_10_years,-0.012542449748155403,Age,FALSE
182,ef_per_5_points,-0.05249738157813351,Ejection fraction,FALSE
182,creatinine_per_doubling,-0.05116507372725209,Serum creatinine,FALSE
182,sodium_per_5_units,0.005699516177583845,Serum sodium,FALSE
182,sex_groupMale,0.04465178918957282,Sex: male versus female,FALSE
183,age_per_10_years,0.017727927786248394,Age,FALSE
183,ef_per_5_points,-0.03919275549621351,Ejection fraction,FALSE
183,creatinine_per_doubling,-0.02126748641288061,Serum creatinine,FALSE
183,sodium_per_5_units,0.009301721292090424,Serum sodium,FALSE
183,sex_groupMale,0.031532079455502,Sex: male versus female,FALSE
184,age_per_10_years,0.014077426811240117,Age,FALSE
184,ef_per_5_points,3.624324934910684e-4,Ejection fraction,FALSE
184,creatinine_per_doubling,0.004080088104312729,Serum creatinine,FALSE
184,sodium_per_5_units,0.0029962234683084867,Serum sodium,FALSE
184,sex_groupMale,0.005081071971601643,Sex: male versus female,FALSE
185,age_per_10_years,-0.017336787099047804,Age,FALSE
185,ef_per_5_points,-0.047150897893725806,Ejection fraction,FALSE
185,creatinine_per_doubling,-0.017415713286553877,Serum creatinine,FALSE
185,sodium_per_5_units,0.027048774430894915,Serum sodium,FALSE
185,sex_groupMale,0.044834988050168285,Sex: male versus female,FALSE
186,age_per_10_years,-0.007582133195511671,Age,FALSE
186,ef_per_5_points,-0.011906860056389705,Ejection fraction,FALSE
186,creatinine_per_doubling,0.005959256381992536,Serum creatinine,FALSE
186,sodium_per_5_units,0.015104133260021017,Serum sodium,FALSE
186,sex_groupMale,0.04491064450674498,Sex: male versus female,FALSE
187,age_per_10_years,-0.10188410903100324,Age,FALSE
187,ef_per_5_points,0.1472277968237296,Ejection fraction,TRUE
187,creatinine_per_doubling,-0.1570796153522944,Serum creatinine,TRUE
187,sodium_per_5_units,-0.10533367546825659,Serum sodium,FALSE
187,sex_groupMale,-0.09263971394739423,Sex: male versus female,FALSE
188,age_per_10_years,0.0036985078059681036,Age,FALSE
188,ef_per_5_points,-0.028313700463662612,Ejection fraction,FALSE
188,creatinine_per_doubling,0.031055648014083722,Serum creatinine,FALSE
188,sodium_per_5_units,0.054246725254264196,Serum sodium,FALSE
188,sex_groupMale,-0.024185354989212537,Sex: male versus female,FALSE
189,age_per_10_years,0.008226638777366154,Age,FALSE
189,ef_per_5_points,-0.011946219629891695,Ejection fraction,FALSE
189,creatinine_per_doubling,0.021119832658808374,Serum creatinine,FALSE
189,sodium_per_5_units,0.006876183532678623,Serum sodium,FALSE
189,sex_groupMale,0.0357818118156412,Sex: male versus female,FALSE
190,age_per_10_years,0.017635895181137607,Age,FALSE
190,ef_per_5_points,-0.008015354230301676,Ejection fraction,FALSE
190,creatinine_per_doubling,0.002950313227722353,Serum creatinine,FALSE
190,sodium_per_5_units,-0.004968737690449073,Serum sodium,FALSE
190,sex_groupMale,0.008304763074739195,Sex: male versus female,FALSE
191,age_per_10_years,-0.15884422941684737,Age,TRUE
191,ef_per_5_points,-0.028195407340609407,Ejection fraction,FALSE
191,creatinine_per_doubling,-0.05302278058581144,Serum creatinine,FALSE
191,sodium_per_5_units,0.026020334537453716,Serum sodium,FALSE
191,sex_groupMale,-0.09292858679765795,Sex: male versus female,FALSE
192,age_per_10_years,0.0074476025574758695,Age,FALSE
192,ef_per_5_points,-0.05403389588315664,Ejection fraction,FALSE
192,creatinine_per_doubling,-0.0034856304682517854,Serum creatinine,FALSE
192,sodium_per_5_units,0.011769313926281465,Serum sodium,FALSE
192,sex_groupMale,0.01952836725680903,Sex: male versus female,FALSE
193,age_per_10_years,0.015302987898977473,Age,FALSE
193,ef_per_5_points,-0.013105414455608802,Ejection fraction,FALSE
193,creatinine_per_doubling,0.02236958024706966,Serum creatinine,FALSE
193,sodium_per_5_units,0.02267513746939937,Serum sodium,FALSE
193,sex_groupMale,-0.011539853270549957,Sex: male versus female,FALSE
194,age_per_10_years,-0.04275321597189987,Age,FALSE
194,ef_per_5_points,0.04010183489377699,Ejection fraction,FALSE
194,creatinine_per_doubling,0.0082234469759153,Serum creatinine,FALSE
194,sodium_per_5_units,-0.08556666273761743,Serum sodium,FALSE
194,sex_groupMale,-0.04057875247323569,Sex: male versus female,FALSE
195,age_per_10_years,-0.0788661299960946,Age,FALSE
195,ef_per_5_points,-0.058616129634825445,Ejection fraction,FALSE
195,creatinine_per_doubling,0.016612009732431633,Serum creatinine,FALSE
195,sodium_per_5_units,0.024084061959995514,Serum sodium,FALSE
195,sex_groupMale,0.04308638587300565,Sex: male versus female,FALSE
196,age_per_10_years,0.04914757258790346,Age,FALSE
196,ef_per_5_points,0.042413485590094425,Ejection fraction,FALSE
196,creatinine_per_doubling,0.05998016615681226,Serum creatinine,FALSE
196,sodium_per_5_units,0.11038444460355884,Serum sodium,FALSE
196,sex_groupMale,0.05014611164616011,Sex: male versus female,FALSE
197,age_per_10_years,0.03238087233780743,Age,FALSE
197,ef_per_5_points,-0.00732611609594287,Ejection fraction,FALSE
197,creatinine_per_doubling,0.0031960721839632256,Serum creatinine,FALSE
197,sodium_per_5_units,-0.004216929920346289,Serum sodium,FALSE
197,sex_groupMale,0.022458861557601205,Sex: male versus female,FALSE
198,age_per_10_years,-0.01160067117412756,Age,FALSE
198,ef_per_5_points,0.03404506938476888,Ejection fraction,FALSE
198,creatinine_per_doubling,0.05044676414384856,Serum creatinine,FALSE
198,sodium_per_5_units,-0.009517060505672314,Serum sodium,FALSE
198,sex_groupMale,0.0615680121842521,Sex: male versus female,FALSE
199,age_per_10_years,0.04333043141944409,Age,FALSE
199,ef_per_5_points,0.06889310506821564,Ejection fraction,FALSE
199,creatinine_per_doubling,0.04505032637494926,Serum creatinine,FALSE
199,sodium_per_5_units,0.013523462460619598,Serum sodium,FALSE
199,sex_groupMale,0.07070068492911577,Sex: male versus female,FALSE
200,age_per_10_years,0.022896296094473974,Age,FALSE
200,ef_per_5_points,-0.11112987213870258,Ejection fraction,FALSE
200,creatinine_per_doubling,0.11731872715060233,Serum creatinine,TRUE
200,sodium_per_5_units,0.4543305875205894,Serum sodium,TRUE
200,sex_groupMale,-0.07116044959725874,Sex: male versus female,FALSE
201,age_per_10_years,0.0032326518400365343,Age,FALSE
201,ef_per_5_points,-0.017647591397989864,Ejection fraction,FALSE
201,creatinine_per_doubling,0.020548784543084675,Serum creatinine,FALSE
201,sodium_per_5_units,0.005218047969625277,Serum sodium,FALSE
201,sex_groupMale,-0.014393580843930694,Sex: male versus female,FALSE
202,age_per_10_years,0.011415154754248398,Age,FALSE
202,ef_per_5_points,-0.01649040497313644,Ejection fraction,FALSE
202,creatinine_per_doubling,0.0017926247797692679,Serum creatinine,FALSE
202,sodium_per_5_units,0.0026867963122857576,Serum sodium,FALSE
202,sex_groupMale,-0.007034380147725872,Sex: male versus female,FALSE
203,age_per_10_years,-0.001762213245928904,Age,FALSE
203,ef_per_5_points,-0.03562159104527892,Ejection fraction,FALSE
203,creatinine_per_doubling,0.009027311845226673,Serum creatinine,FALSE
203,sodium_per_5_units,0.003192574482805115,Serum sodium,FALSE
203,sex_groupMale,-0.015401903713437737,Sex: male versus female,FALSE
204,age_per_10_years,0.08123655298479943,Age,FALSE
204,ef_per_5_points,0.07946069235952642,Ejection fraction,FALSE
204,creatinine_per_doubling,-0.23539311385431202,Serum creatinine,TRUE
204,sodium_per_5_units,-0.12213464090401036,Serum sodium,TRUE
204,sex_groupMale,-0.09347296869995678,Sex: male versus female,FALSE
205,age_per_10_years,-0.043096656351355456,Age,FALSE
205,ef_per_5_points,-0.015781620776418325,Ejection fraction,FALSE
205,creatinine_per_doubling,0.055469223184342935,Serum creatinine,FALSE
205,sodium_per_5_units,0.011790026982389379,Serum sodium,FALSE
205,sex_groupMale,-0.027286567159445947,Sex: male versus female,FALSE
206,age_per_10_years,0.020124722719662272,Age,FALSE
206,ef_per_5_points,-0.016534508832455285,Ejection fraction,FALSE
206,creatinine_per_doubling,0.008829363029791249,Serum creatinine,FALSE
206,sodium_per_5_units,0.0041723768115997355,Serum sodium,FALSE
206,sex_groupMale,0.017133545163424375,Sex: male versus female,FALSE
207,age_per_10_years,0.019212313364796885,Age,FALSE
207,ef_per_5_points,-0.0038436930848350674,Ejection fraction,FALSE
207,creatinine_per_doubling,0.005234765982889761,Serum creatinine,FALSE
207,sodium_per_5_units,-0.007820088720390738,Serum sodium,FALSE
207,sex_groupMale,0.010172362527749007,Sex: male versus female,FALSE
208,age_per_10_years,-0.12148740120765511,Age,TRUE
208,ef_per_5_points,-0.015695495267403582,Ejection fraction,FALSE
208,creatinine_per_doubling,0.08113340607265858,Serum creatinine,FALSE
208,sodium_per_5_units,0.02622089676997713,Serum sodium,FALSE
208,sex_groupMale,-0.04675294987114448,Sex: male versus female,FALSE
209,age_per_10_years,0.010430343542200118,Age,FALSE
209,ef_per_5_points,-0.005981953979446632,Ejection fraction,FALSE
209,creatinine_per_doubling,0.008869861711874179,Serum creatinine,FALSE
209,sodium_per_5_units,-0.023371298131408254,Serum sodium,FALSE
209,sex_groupMale,0.03168689438111719,Sex: male versus female,FALSE
210,age_per_10_years,0.024134121569105882,Age,FALSE
210,ef_per_5_points,-0.00478693210986887,Ejection fraction,FALSE
210,creatinine_per_doubling,0.0340423528700171,Serum creatinine,FALSE
210,sodium_per_5_units,0.03509293688479195,Serum sodium,FALSE
210,sex_groupMale,0.02775623096918692,Sex: male versus female,FALSE
211,age_per_10_years,-0.06911421073365531,Age,FALSE
211,ef_per_5_points,0.16925395440932184,Ejection fraction,TRUE
211,creatinine_per_doubling,0.09748734309431414,Serum creatinine,FALSE
211,sodium_per_5_units,-0.012554819070647765,Serum sodium,FALSE
211,sex_groupMale,-0.042558534376577285,Sex: male versus female,FALSE
212,age_per_10_years,0.007646260817179378,Age,FALSE
212,ef_per_5_points,-0.013610918221834405,Ejection fraction,FALSE
212,creatinine_per_doubling,0.0023498289566249914,Serum creatinine,FALSE
212,sodium_per_5_units,-9.715964488248603e-4,Serum sodium,FALSE
212,sex_groupMale,-0.005891701888621484,Sex: male versus female,FALSE
213,age_per_10_years,-0.03712128749438025,Age,FALSE
213,ef_per_5_points,-0.06744771203616085,Ejection fraction,FALSE
213,creatinine_per_doubling,-0.0020697662951774344,Serum creatinine,FALSE
213,sodium_per_5_units,-0.008448509204162225,Serum sodium,FALSE
213,sex_groupMale,-0.04051225688276633,Sex: male versus female,FALSE
214,age_per_10_years,-0.05081544941038255,Age,FALSE
214,ef_per_5_points,-0.009946888222079937,Ejection fraction,FALSE
214,creatinine_per_doubling,-0.009263864503876066,Serum creatinine,FALSE
214,sodium_per_5_units,-0.052760415120693516,Serum sodium,FALSE
214,sex_groupMale,-0.057080757558140065,Sex: male versus female,FALSE
215,age_per_10_years,-0.003855269813705507,Age,FALSE
215,ef_per_5_points,-0.006661323707846404,Ejection fraction,FALSE
215,creatinine_per_doubling,0.045144117948762184,Serum creatinine,FALSE
215,sodium_per_5_units,0.024785781541170726,Serum sodium,FALSE
215,sex_groupMale,-0.02446849911893784,Sex: male versus female,FALSE
216,age_per_10_years,-0.049337552475047224,Age,FALSE
216,ef_per_5_points,-0.014216617991262713,Ejection fraction,FALSE
216,creatinine_per_doubling,0.034670451010020024,Serum creatinine,FALSE
216,sodium_per_5_units,0.03348760615684271,Serum sodium,FALSE
216,sex_groupMale,-0.05084150120945425,Sex: male versus female,FALSE
217,age_per_10_years,-0.009424313025283985,Age,FALSE
217,ef_per_5_points,-0.028265356728714136,Ejection fraction,FALSE
217,creatinine_per_doubling,0.014241709794511136,Serum creatinine,FALSE
217,sodium_per_5_units,-0.015206236862596024,Serum sodium,FALSE
217,sex_groupMale,0.028023478927751796,Sex: male versus female,FALSE
218,age_per_10_years,-0.083699162551062245,Age,FALSE
218,ef_per_5_points,0.22009865329123596,Ejection fraction,TRUE
218,creatinine_per_doubling,0.2289578095378246,Serum creatinine,TRUE
218,sodium_per_5_units,0.05457599285320729,Serum sodium,FALSE
218,sex_groupMale,-0.021218965782595776,Sex: male versus female,FALSE
219,age_per_10_years,-0.015573515842964923,Age,FALSE
219,ef_per_5_points,-0.01156478007199869,Ejection fraction,FALSE
219,creatinine_per_doubling,0.03924072643454173,Serum creatinine,FALSE
219,sodium_per_5_units,0.02844155885093116,Serum sodium,FALSE
219,sex_groupMale,-0.03791539937028503,Sex: male versus female,FALSE
220,age_per_10_years,0.013547484050988557,Age,FALSE
220,ef_per_5_points,0.0052730950831049676,Ejection fraction,FALSE
220,creatinine_per_doubling,0.02316148926486713,Serum creatinine,FALSE
220,sodium_per_5_units,-0.011280079597131704,Serum sodium,FALSE
220,sex_groupMale,0.026276677762158987,Sex: male versus female,FALSE
221,age_per_10_years,-0.056354559684714686,Age,FALSE
221,ef_per_5_points,0.11811812644581055,Ejection fraction,TRUE
221,creatinine_per_doubling,-0.002949528989477658,Serum creatinine,FALSE
221,sodium_per_5_units,-1.4489877843389858e-4,Serum sodium,FALSE
221,sex_groupMale,-0.03166575631592981,Sex: male versus female,FALSE
222,age_per_10_years,0.0055636987451890664,Age,FALSE
222,ef_per_5_points,-0.025670615728164807,Ejection fraction,FALSE
222,creatinine_per_doubling,-0.004273336291054334,Serum creatinine,FALSE
222,sodium_per_5_units,-0.031018375850810263,Serum sodium,FALSE
222,sex_groupMale,-0.018815918681405037,Sex: male versus female,FALSE
223,age_per_10_years,0.03123056320174182,Age,FALSE
223,ef_per_5_points,-0.00521149070021071,Ejection fraction,FALSE
223,creatinine_per_doubling,0.001707448667378853,Serum creatinine,FALSE
223,sodium_per_5_units,-0.010837134393140421,Serum sodium,FALSE
223,sex_groupMale,-0.013970487417622275,Sex: male versus female,FALSE
224,age_per_10_years,0.03256010181648607,Age,FALSE
224,ef_per_5_points,0.015345937885488705,Ejection fraction,FALSE
224,creatinine_per_doubling,0.03164343194862862,Serum creatinine,FALSE
224,sodium_per_5_units,0.012155588356184202,Serum sodium,FALSE
224,sex_groupMale,-0.017386117621243594,Sex: male versus female,FALSE
225,age_per_10_years,0.019871954434153277,Age,FALSE
225,ef_per_5_points,0.03708502204359108,Ejection fraction,FALSE
225,creatinine_per_doubling,0.028036399731290865,Serum creatinine,FALSE
225,sodium_per_5_units,-0.021926174978058627,Serum sodium,FALSE
225,sex_groupMale,-0.028194494856279555,Sex: male versus female,FALSE
226,age_per_10_years,-0.037108339258700794,Age,FALSE
226,ef_per_5_points,-0.13187267895238153,Ejection fraction,TRUE
226,creatinine_per_doubling,0.039835906788137976,Serum creatinine,FALSE
226,sodium_per_5_units,0.1377527306614371,Serum sodium,TRUE
226,sex_groupMale,0.04677950940919995,Sex: male versus female,FALSE
227,age_per_10_years,0.028465664728877724,Age,FALSE
227,ef_per_5_points,0.03715622206254122,Ejection fraction,FALSE
227,creatinine_per_doubling,0.03661319036432608,Serum creatinine,FALSE
227,sodium_per_5_units,0.04320038997442649,Serum sodium,FALSE
227,sex_groupMale,-0.04177221396421112,Sex: male versus female,FALSE
228,age_per_10_years,0.021021808790830716,Age,FALSE
228,ef_per_5_points,-0.0031824293101954,Ejection fraction,FALSE
228,creatinine_per_doubling,0.00877733849232783,Serum creatinine,FALSE
228,sodium_per_5_units,-0.01904444279150828,Serum sodium,FALSE
228,sex_groupMale,-0.019753858920493656,Sex: male versus female,FALSE
229,age_per_10_years,-0.002185926641485462,Age,FALSE
229,ef_per_5_points,0.2508670290701367,Ejection fraction,TRUE
229,creatinine_per_doubling,-0.7110235678264966,Serum creatinine,TRUE
229,sodium_per_5_units,0.10543130226796445,Serum sodium,FALSE
229,sex_groupMale,0.5428055733718214,Sex: male versus female,TRUE
230,age_per_10_years,-0.11921864997916524,Age,TRUE
230,ef_per_5_points,0.14924177891501988,Ejection fraction,TRUE
230,creatinine_per_doubling,0.10026238768855002,Serum creatinine,FALSE
230,sodium_per_5_units,0.04685470830575391,Serum sodium,FALSE
230,sex_groupMale,0.1958109670733515,Sex: male versus female,TRUE
231,age_per_10_years,0.019612813128227078,Age,FALSE
231,ef_per_5_points,5.681957929435436e-4,Ejection fraction,FALSE
231,creatinine_per_doubling,-0.0023381384485481626,Serum creatinine,FALSE
231,sodium_per_5_units,-0.002465724558487842,Serum sodium,FALSE
231,sex_groupMale,0.01948474675169743,Sex: male versus female,FALSE
232,age_per_10_years,-0.029027950348508063,Age,FALSE
232,ef_per_5_points,-0.012147411976240498,Ejection fraction,FALSE
232,creatinine_per_doubling,0.046766109966091055,Serum creatinine,FALSE
232,sodium_per_5_units,0.03358521054732463,Serum sodium,FALSE
232,sex_groupMale,-0.0438271664258072,Sex: male versus female,FALSE
233,age_per_10_years,0.027328379515722492,Age,FALSE
233,ef_per_5_points,-0.005159105799305029,Ejection fraction,FALSE
233,creatinine_per_doubling,0.008275057905095905,Serum creatinine,FALSE
233,sodium_per_5_units,-0.0016584479386357752,Serum sodium,FALSE
233,sex_groupMale,-0.011791555976656518,Sex: male versus female,FALSE
234,age_per_10_years,0.03307688173636322,Age,FALSE
234,ef_per_5_points,-0.018677141962506187,Ejection fraction,FALSE
234,creatinine_per_doubling,-0.0037952258412786376,Serum creatinine,FALSE
234,sodium_per_5_units,-0.008877931476917653,Serum sodium,FALSE
234,sex_groupMale,-0.026317232677455223,Sex: male versus female,FALSE
235,age_per_10_years,0.020481986454376874,Age,FALSE
235,ef_per_5_points,-0.023052860517579057,Ejection fraction,FALSE
235,creatinine_per_doubling,0.005018268940383889,Serum creatinine,FALSE
235,sodium_per_5_units,-4.040323968983447e-4,Serum sodium,FALSE
235,sex_groupMale,-0.017595489253403426,Sex: male versus female,FALSE
236,age_per_10_years,-0.03357712279908379,Age,FALSE
236,ef_per_5_points,-0.06070278670991856,Ejection fraction,FALSE
236,creatinine_per_doubling,0.019531223245816035,Serum creatinine,FALSE
236,sodium_per_5_units,0.007288895183024647,Serum sodium,FALSE
236,sex_groupMale,-0.03681785291331757,Sex: male versus female,FALSE
237,age_per_10_years,-0.014503292591840038,Age,FALSE
237,ef_per_5_points,-0.03125341218786201,Ejection fraction,FALSE
237,creatinine_per_doubling,-0.009335780849669417,Serum creatinine,FALSE
237,sodium_per_5_units,-0.061979330830157275,Serum sodium,FALSE
237,sex_groupMale,-0.0261161136960667,Sex: male versus female,FALSE
238,age_per_10_years,-0.04682111188702778,Age,FALSE
238,ef_per_5_points,0.01802948601788723,Ejection fraction,FALSE
238,creatinine_per_doubling,0.06764572970493603,Serum creatinine,FALSE
238,sodium_per_5_units,0.07266775152746971,Serum sodium,FALSE
238,sex_groupMale,-0.05503787181521702,Sex: male versus female,FALSE
239,age_per_10_years,-0.005141623618461112,Age,FALSE
239,ef_per_5_points,-0.01499976989900692,Ejection fraction,FALSE
239,creatinine_per_doubling,0.03189993990581391,Serum creatinine,FALSE
239,sodium_per_5_units,0.010553724598703474,Serum sodium,FALSE
239,sex_groupMale,0.05116702556643985,Sex: male versus female,FALSE
240,age_per_10_years,0.02053348691699824,Age,FALSE
240,ef_per_5_points,-0.02649720529569815,Ejection fraction,FALSE
240,creatinine_per_doubling,0.0034009000948932635,Serum creatinine,FALSE
240,sodium_per_5_units,-0.0012086856143357105,Serum sodium,FALSE
240,sex_groupMale,-0.02019639922710396,Sex: male versus female,FALSE
241,age_per_10_years,-0.03857001408412558,Age,FALSE
241,ef_per_5_points,0.020217594634445935,Ejection fraction,FALSE
241,creatinine_per_doubling,0.008967489987534334,Serum creatinine,FALSE
241,sodium_per_5_units,-0.04838842269361297,Serum sodium,FALSE
241,sex_groupMale,0.09800212282758755,Sex: male versus female,FALSE
242,age_per_10_years,-0.003499336503670266,Age,FALSE
242,ef_per_5_points,0.01925530041952942,Ejection fraction,FALSE
242,creatinine_per_doubling,0.019489726208745294,Serum creatinine,FALSE
242,sodium_per_5_units,-0.006893323311592674,Serum sodium,FALSE
242,sex_groupMale,-0.04560182750085171,Sex: male versus female,FALSE
243,age_per_10_years,0.03412885332674552,Age,FALSE
243,ef_per_5_points,-0.007517542659122587,Ejection fraction,FALSE
243,creatinine_per_doubling,0.0049843329281430045,Serum creatinine,FALSE
243,sodium_per_5_units,-5.852358043965614e-4,Serum sodium,FALSE
243,sex_groupMale,-0.01457441409132684,Sex: male versus female,FALSE
244,age_per_10_years,-0.03627721321846599,Age,FALSE
244,ef_per_5_points,-0.002865174254336796,Ejection fraction,FALSE
244,creatinine_per_doubling,0.03212638284486941,Serum creatinine,FALSE
244,sodium_per_5_units,-0.03524875569539879,Serum sodium,FALSE
244,sex_groupMale,0.05929065534969542,Sex: male versus female,FALSE
245,age_per_10_years,0.04403604832973036,Age,FALSE
245,ef_per_5_points,-0.0324667406143977,Ejection fraction,FALSE
245,creatinine_per_doubling,-0.01636131280533806,Serum creatinine,FALSE
245,sodium_per_5_units,0.00861438029149291,Serum sodium,FALSE
245,sex_groupMale,-0.03712680474231603,Sex: male versus female,FALSE
246,age_per_10_years,0.01780008439657707,Age,FALSE
246,ef_per_5_points,-0.02241332809486491,Ejection fraction,FALSE
246,creatinine_per_doubling,-0.0017646589508177562,Serum creatinine,FALSE
246,sodium_per_5_units,-0.010759477838352472,Serum sodium,FALSE
246,sex_groupMale,-0.03495612351828197,Sex: male versus female,FALSE
247,age_per_10_years,-0.0062029293893902425,Age,FALSE
247,ef_per_5_points,-0.05721472487246219,Ejection fraction,FALSE
247,creatinine_per_doubling,-0.010301092541426648,Serum creatinine,FALSE
247,sodium_per_5_units,0.01578109371137292,Serum sodium,FALSE
247,sex_groupMale,0.03387966899136436,Sex: male versus female,FALSE
248,age_per_10_years,0.012530194730788823,Age,FALSE
248,ef_per_5_points,0.0937784746965399,Ejection fraction,FALSE
248,creatinine_per_doubling,-0.11837452605465702,Serum creatinine,TRUE
248,sodium_per_5_units,-0.05337568910848053,Serum sodium,FALSE
248,sex_groupMale,-0.09292661718663643,Sex: male versus female,FALSE
249,age_per_10_years,0.028695202296181527,Age,FALSE
249,ef_per_5_points,-0.002949555014452658,Ejection fraction,FALSE
249,creatinine_per_doubling,6.349205879432157e-4,Serum creatinine,FALSE
249,sodium_per_5_units,-0.017223649929668346,Serum sodium,FALSE
249,sex_groupMale,-0.012073106511292994,Sex: male versus female,FALSE
250,age_per_10_years,0.03153280468453116,Age,FALSE
250,ef_per_5_points,-0.027335364389759562,Ejection fraction,FALSE
250,creatinine_per_doubling,0.025966791263735516,Serum creatinine,FALSE
250,sodium_per_5_units,0.051841823029500037,Serum sodium,FALSE
250,sex_groupMale,0.04231592659978848,Sex: male versus female,FALSE
251,age_per_10_years,0.015811109290821666,Age,FALSE
251,ef_per_5_points,0.013004902140712996,Ejection fraction,FALSE
251,creatinine_per_doubling,0.03265804464137789,Serum creatinine,FALSE
251,sodium_per_5_units,-0.0035124407486397517,Serum sodium,FALSE
251,sex_groupMale,0.02340167699934965,Sex: male versus female,FALSE
252,age_per_10_years,0.016869714332869164,Age,FALSE
252,ef_per_5_points,0.008370676534372021,Ejection fraction,FALSE
252,creatinine_per_doubling,0.015015734414916148,Serum creatinine,FALSE
252,sodium_per_5_units,-0.031363001512969314,Serum sodium,FALSE
252,sex_groupMale,0.030273495743239003,Sex: male versus female,FALSE
253,age_per_10_years,0.022148961471827135,Age,FALSE
253,ef_per_5_points,-0.024515887401165344,Ejection fraction,FALSE
253,creatinine_per_doubling,0.012227636517850212,Serum creatinine,FALSE
253,sodium_per_5_units,0.01550994748447821,Serum sodium,FALSE
253,sex_groupMale,-0.016736964596076067,Sex: male versus female,FALSE
254,age_per_10_years,-0.05679334674331956,Age,FALSE
254,ef_per_5_points,0.002571638322817161,Ejection fraction,FALSE
254,creatinine_per_doubling,0.06941702667745604,Serum creatinine,FALSE
254,sodium_per_5_units,0.08534154080771411,Serum sodium,FALSE
254,sex_groupMale,0.11680795435527179,Sex: male versus female,TRUE
255,age_per_10_years,0.01160525816653269,Age,FALSE
255,ef_per_5_points,-0.023608232937223868,Ejection fraction,FALSE
255,creatinine_per_doubling,0.0015227990459048954,Serum creatinine,FALSE
255,sodium_per_5_units,-0.001219870094063987,Serum sodium,FALSE
255,sex_groupMale,-0.010595676046654038,Sex: male versus female,FALSE
256,age_per_10_years,0.02886122031937714,Age,FALSE
